shot,classifier,feature_set,true_label,predicted_label,count
1,rf,raw_pca17,orchid_palm,orchid_palm,194
1,rf,raw_pca17,orchid_palm,prayer_beads,30
1,rf,raw_pca17,orchid_palm,three_finger_bent,33
1,rf,raw_pca17,prayer_beads,deer_horn,43
1,rf,raw_pca17,prayer_beads,flower_pinch,49
1,rf,raw_pca17,prayer_beads,orchid_finger,31
1,rf,raw_pca17,prayer_beads,orchid_palm,84
1,rf,raw_pca17,prayer_beads,prayer_beads,130
1,rf,raw_pca17,prayer_beads,three_finger_bent,36
1,rf,raw_pca17,three_finger_bent,deer_horn,70
1,rf,raw_pca17,three_finger_bent,flower_pinch,66
1,rf,raw_pca17,three_finger_bent,orchid_finger,32
1,rf,raw_pca17,three_finger_bent,orchid_palm,29
1,rf,raw_pca17,three_finger_bent,prayer_beads,18
1,rf,raw_pca17,three_finger_bent,three_finger_bent,145
1,svm,corrected,deer_horn,deer_horn,211
1,svm,corrected,deer_horn,flower_pinch,71
1,svm,corrected,deer_horn,orchid_finger,46
1,svm,corrected,deer_horn,orchid_palm,26
1,svm,corrected,deer_horn,prayer_beads,5
1,svm,corrected,deer_horn,three_finger_bent,21
1,svm,corrected,flower_pinch,deer_horn,32
1,svm,corrected,flower_pinch,flower_pinch,167
1,svm,corrected,flower_pinch,orchid_finger,21
1,svm,corrected,flower_pinch,orchid_palm,64
1,svm,corrected,flower_pinch,prayer_beads,6
1,svm,corrected,flower_pinch,three_finger_bent,90
1,svm,corrected,orchid_finger,deer_horn,81
1,svm,corrected,orchid_finger,flower_pinch,65
1,svm,corrected,orchid_finger,orchid_finger,151
1,svm,corrected,orchid_finger,orchid_palm,38
1,svm,corrected,orchid_finger,prayer_beads,10
1,svm,corrected,orchid_finger,three_finger_bent,22
1,svm,corrected,orchid_palm,deer_horn,44
1,svm,corrected,orchid_palm,flower_pinch,98
1,svm,corrected,orchid_palm,orchid_finger,48
1,svm,corrected,orchid_palm,orchid_palm,177
1,svm,corrected,orchid_palm,prayer_beads,31
1,svm,corrected,orchid_palm,three_finger_bent,42
1,svm,corrected,prayer_beads,deer_horn,16
1,svm,corrected,prayer_beads,flower_pinch,22
1,svm,corrected,prayer_beads,orchid_finger,38
1,svm,corrected,prayer_beads,orchid_palm,22
1,svm,corrected,prayer_beads,prayer_beads,267
1,svm,corrected,prayer_beads,three_finger_bent,8
1,svm,corrected,three_finger_bent,deer_horn,8
1,svm,corrected,three_finger_bent,flower_pinch,74
1,svm,corrected,three_finger_bent,orchid_finger,4
1,svm,corrected,three_finger_bent,orchid_palm,17
1,svm,corrected,three_finger_bent,prayer_beads,3
1,svm,corrected,three_finger_bent,three_finger_bent,254
1,svm,optimized_action,deer_horn,deer_horn,225
1,svm,optimized_action,deer_horn,flower_pinch,57
1,svm,optimized_action,deer_horn,orchid_finger,40
1,svm,optimized_action,deer_horn,orchid_palm,23
1,svm,optimized_action,deer_horn,prayer_beads,10
1,svm,optimized_action,deer_horn,three_finger_bent,25
1,svm,optimized_action,flower_pinch,deer_horn,39
1,svm,optimized_action,flower_pinch,flower_pinch,161
1,svm,optimized_action,flower_pinch,orchid_finger,20
1,svm,optimized_action,flower_pinch,orchid_palm,55
1,svm,optimized_action,flower_pinch,prayer_beads,4
1,svm,optimized_action,flower_pinch,three_finger_bent,101
1,svm,optimized_action,orchid_finger,deer_horn,90
1,svm,optimized_action,orchid_finger,flower_pinch,47
1,svm,optimized_action,orchid_finger,orchid_finger,145
1,svm,optimized_action,orchid_finger,orchid_palm,46
1,svm,optimized_action,orchid_finger,prayer_beads,10
1,svm,optimized_action,orchid_finger,three_finger_bent,29
1,svm,optimized_action,orchid_palm,deer_horn,48
1,svm,optimized_action,orchid_palm,flower_pinch,74
1,svm,optimized_action,orchid_palm,orchid_finger,49
1,svm,optimized_action,orchid_palm,orchid_palm,183
1,svm,optimized_action,orchid_palm,prayer_beads,35
1,svm,optimized_action,orchid_palm,three_finger_bent,51
1,svm,optimized_action,prayer_beads,deer_horn,19
1,svm,optimized_action,prayer_beads,flower_pinch,16
1,svm,optimized_action,prayer_beads,orchid_finger,37
1,svm,optimized_action,prayer_beads,orchid_palm,25
1,svm,optimized_action,prayer_beads,prayer_beads,268
1,svm,optimized_action,prayer_beads,three_finger_bent,8
1,svm,optimized_action,three_finger_bent,deer_horn,7
1,svm,optimized_action,three_finger_bent,flower_pinch,76
1,svm,optimized_action,three_finger_bent,orchid_finger,9
1,svm,optimized_action,three_finger_bent,orchid_palm,20
1,svm,optimized_action,three_finger_bent,prayer_beads,1
1,svm,optimized_action,three_finger_bent,three_finger_bent,247
1,svm,optimized_full,deer_horn,deer_horn,109
1,svm,optimized_full,deer_horn,flower_pinch,43
1,svm,optimized_full,deer_horn,orchid_finger,64
1,svm,optimized_full,deer_horn,orchid_palm,43
1,svm,optimized_full,deer_horn,prayer_beads,33
1,svm,optimized_full,deer_horn,three_finger_bent,88
1,svm,optimized_full,flower_pinch,deer_horn,50
1,svm,optimized_full,flower_pinch,flower_pinch,83
1,svm,optimized_full,flower_pinch,orchid_finger,54
1,svm,optimized_full,flower_pinch,orchid_palm,60
1,svm,optimized_full,flower_pinch,prayer_beads,26
1,svm,optimized_full,flower_pinch,three_finger_bent,107
1,svm,optimized_full,orchid_finger,deer_horn,55
1,svm,optimized_full,orchid_finger,flower_pinch,63
1,svm,optimized_full,orchid_finger,orchid_finger,85
1,svm,optimized_full,orchid_finger,orchid_palm,66
1,svm,optimized_full,orchid_finger,prayer_beads,38
1,svm,optimized_full,orchid_finger,three_finger_bent,60
1,svm,optimized_full,orchid_palm,deer_horn,75
1,svm,optimized_full,orchid_palm,flower_pinch,50
1,svm,optimized_full,orchid_palm,orchid_finger,80
1,svm,optimized_full,orchid_palm,orchid_palm,102
1,svm,optimized_full,orchid_palm,prayer_beads,60
1,svm,optimized_full,orchid_palm,three_finger_bent,73
1,svm,optimized_full,prayer_beads,deer_horn,25
1,svm,optimized_full,prayer_beads,flower_pinch,38
1,svm,optimized_full,prayer_beads,orchid_finger,37
1,svm,optimized_full,prayer_beads,orchid_palm,42
1,svm,optimized_full,prayer_beads,prayer_beads,174
1,svm,optimized_full,prayer_beads,three_finger_bent,57
1,svm,optimized_full,three_finger_bent,deer_horn,46
1,svm,optimized_full,three_finger_bent,flower_pinch,49
1,svm,optimized_full,three_finger_bent,orchid_finger,66
1,svm,optimized_full,three_finger_bent,orchid_palm,50
1,svm,optimized_full,three_finger_bent,prayer_beads,15
1,svm,optimized_full,three_finger_bent,three_finger_bent,134
1,svm,raw,deer_horn,deer_horn,149
1,svm,raw,deer_horn,flower_pinch,43
1,svm,raw,deer_horn,orchid_finger,45
1,svm,raw,deer_horn,orchid_palm,68
1,svm,raw,deer_horn,prayer_beads,25
1,svm,raw,deer_horn,three_finger_bent,50
1,svm,raw,flower_pinch,deer_horn,62
1,svm,raw,flower_pinch,flower_pinch,77
1,svm,raw,flower_pinch,orchid_finger,35
1,svm,raw,flower_pinch,orchid_palm,84
1,svm,raw,flower_pinch,prayer_beads,56
1,svm,raw,flower_pinch,three_finger_bent,66
1,svm,raw,orchid_finger,deer_horn,78
1,svm,raw,orchid_finger,flower_pinch,42
1,svm,raw,orchid_finger,orchid_finger,79
1,svm,raw,orchid_finger,orchid_palm,70
1,svm,raw,orchid_finger,prayer_beads,55
1,svm,raw,orchid_finger,three_finger_bent,43
1,svm,raw,orchid_palm,deer_horn,73
1,svm,raw,orchid_palm,flower_pinch,70
1,svm,raw,orchid_palm,orchid_finger,49
1,svm,raw,orchid_palm,orchid_palm,144
1,svm,raw,orchid_palm,prayer_beads,51
1,svm,raw,orchid_palm,three_finger_bent,53
1,svm,raw,prayer_beads,deer_horn,58
1,svm,raw,prayer_beads,flower_pinch,48
1,svm,raw,prayer_beads,orchid_finger,43
1,svm,raw,prayer_beads,orchid_palm,72
1,svm,raw,prayer_beads,prayer_beads,91
1,svm,raw,prayer_beads,three_finger_bent,61
1,svm,raw,three_finger_bent,deer_horn,61
1,svm,raw,three_finger_bent,flower_pinch,65
1,svm,raw,three_finger_bent,orchid_finger,32
1,svm,raw,three_finger_bent,orchid_palm,50
1,svm,raw,three_finger_bent,prayer_beads,61
1,svm,raw,three_finger_bent,three_finger_bent,91
1,svm,raw_pca17,deer_horn,deer_horn,229
1,svm,raw_pca17,deer_horn,flower_pinch,52
1,svm,raw_pca17,deer_horn,orchid_finger,31
1,svm,raw_pca17,deer_horn,orchid_palm,20
1,svm,raw_pca17,deer_horn,prayer_beads,15
1,svm,raw_pca17,deer_horn,three_finger_bent,33
1,svm,raw_pca17,flower_pinch,deer_horn,28
1,svm,raw_pca17,flower_pinch,flower_pinch,133
1,svm,raw_pca17,flower_pinch,orchid_finger,53
1,svm,raw_pca17,flower_pinch,orchid_palm,73
1,svm,raw_pca17,flower_pinch,prayer_beads,27
1,svm,raw_pca17,flower_pinch,three_finger_bent,66
1,svm,raw_pca17,orchid_finger,deer_horn,66
1,svm,raw_pca17,orchid_finger,flower_pinch,61
1,svm,raw_pca17,orchid_finger,orchid_finger,135
1,svm,raw_pca17,orchid_finger,orchid_palm,25
1,svm,raw_pca17,orchid_finger,prayer_beads,32
1,svm,raw_pca17,orchid_finger,three_finger_bent,48
1,svm,raw_pca17,orchid_palm,deer_horn,54
1,svm,raw_pca17,orchid_palm,flower_pinch,96
1,svm,raw_pca17,orchid_palm,orchid_finger,49
1,svm,raw_pca17,orchid_palm,orchid_palm,167
1,svm,raw_pca17,orchid_palm,prayer_beads,24
1,svm,raw_pca17,orchid_palm,three_finger_bent,50
1,svm,raw_pca17,prayer_beads,deer_horn,46
1,svm,raw_pca17,prayer_beads,flower_pinch,37
1,svm,raw_pca17,prayer_beads,orchid_finger,36
1,svm,raw_pca17,prayer_beads,orchid_palm,56
1,svm,raw_pca17,prayer_beads,prayer_beads,148
1,svm,raw_pca17,prayer_beads,three_finger_bent,50
1,svm,raw_pca17,three_finger_bent,deer_horn,55
1,svm,raw_pca17,three_finger_bent,flower_pinch,73
1,svm,raw_pca17,three_finger_bent,orchid_finger,39
1,svm,raw_pca17,three_finger_bent,orchid_palm,21
1,svm,raw_pca17,three_finger_bent,prayer_beads,19
1,svm,raw_pca17,three_finger_bent,three_finger_bent,153
3,knn,corrected,deer_horn,deer_horn,260
3,knn,corrected,deer_horn,flower_pinch,55
3,knn,corrected,deer_horn,orchid_finger,55
3,knn,corrected,deer_horn,orchid_palm,6
3,knn,corrected,deer_horn,prayer_beads,1
3,knn,corrected,deer_horn,three_finger_bent,3
3,knn,corrected,flower_pinch,deer_horn,25
3,knn,corrected,flower_pinch,flower_pinch,252
3,knn,corrected,flower_pinch,orchid_finger,13
3,knn,corrected,flower_pinch,orchid_palm,61
3,knn,corrected,flower_pinch,prayer_beads,1
3,knn,corrected,flower_pinch,three_finger_bent,28
3,knn,corrected,orchid_finger,deer_horn,83
3,knn,corrected,orchid_finger,flower_pinch,24
3,knn,corrected,orchid_finger,orchid_finger,228
3,knn,corrected,orchid_finger,orchid_palm,22
3,knn,corrected,orchid_finger,prayer_beads,1
3,knn,corrected,orchid_finger,three_finger_bent,9
3,knn,corrected,orchid_palm,deer_horn,21
3,knn,corrected,orchid_palm,flower_pinch,98
3,knn,corrected,orchid_palm,orchid_finger,48
3,knn,corrected,orchid_palm,orchid_palm,232
3,knn,corrected,orchid_palm,prayer_beads,30
3,knn,corrected,orchid_palm,three_finger_bent,11
3,knn,corrected,prayer_beads,deer_horn,20
3,knn,corrected,prayer_beads,flower_pinch,7
3,knn,corrected,prayer_beads,orchid_finger,19
3,knn,corrected,prayer_beads,orchid_palm,6
3,knn,corrected,prayer_beads,prayer_beads,315
3,knn,corrected,prayer_beads,three_finger_bent,6
3,knn,corrected,three_finger_bent,deer_horn,4
3,knn,corrected,three_finger_bent,flower_pinch,63
3,knn,corrected,three_finger_bent,orchid_finger,2
3,knn,corrected,three_finger_bent,orchid_palm,1
3,knn,corrected,three_finger_bent,prayer_beads,0
3,knn,corrected,three_finger_bent,three_finger_bent,290
3,knn,optimized_action,deer_horn,deer_horn,284
3,knn,optimized_action,deer_horn,flower_pinch,41
3,knn,optimized_action,deer_horn,orchid_finger,45
3,knn,optimized_action,deer_horn,orchid_palm,5
3,knn,optimized_action,deer_horn,prayer_beads,1
3,knn,optimized_action,deer_horn,three_finger_bent,4
3,knn,optimized_action,flower_pinch,deer_horn,24
3,knn,optimized_action,flower_pinch,flower_pinch,235
3,knn,optimized_action,flower_pinch,orchid_finger,12
3,knn,optimized_action,flower_pinch,orchid_palm,59
3,knn,optimized_action,flower_pinch,prayer_beads,2
3,knn,optimized_action,flower_pinch,three_finger_bent,48
3,knn,optimized_action,orchid_finger,deer_horn,79
3,knn,optimized_action,orchid_finger,flower_pinch,34
3,knn,optimized_action,orchid_finger,orchid_finger,215
3,knn,optimized_action,orchid_finger,orchid_palm,26
3,knn,optimized_action,orchid_finger,prayer_beads,2
3,knn,optimized_action,orchid_finger,three_finger_bent,11
3,knn,optimized_action,orchid_palm,deer_horn,19
3,knn,optimized_action,orchid_palm,flower_pinch,84
3,knn,optimized_action,orchid_palm,orchid_finger,43
3,knn,optimized_action,orchid_palm,orchid_palm,235
3,knn,optimized_action,orchid_palm,prayer_beads,44
3,knn,optimized_action,orchid_palm,three_finger_bent,15
3,knn,optimized_action,prayer_beads,deer_horn,17
3,knn,optimized_action,prayer_beads,flower_pinch,7
3,knn,optimized_action,prayer_beads,orchid_finger,18
3,knn,optimized_action,prayer_beads,orchid_palm,11
3,knn,optimized_action,prayer_beads,prayer_beads,316
3,knn,optimized_action,prayer_beads,three_finger_bent,4
3,knn,optimized_action,three_finger_bent,deer_horn,3
3,knn,optimized_action,three_finger_bent,flower_pinch,73
3,knn,optimized_action,three_finger_bent,orchid_finger,2
3,knn,optimized_action,three_finger_bent,orchid_palm,6
3,knn,optimized_action,three_finger_bent,prayer_beads,0
3,knn,optimized_action,three_finger_bent,three_finger_bent,276
3,knn,optimized_full,deer_horn,deer_horn,151
3,knn,optimized_full,deer_horn,flower_pinch,35
3,knn,optimized_full,deer_horn,orchid_finger,66
3,knn,optimized_full,deer_horn,orchid_palm,35
3,knn,optimized_full,deer_horn,prayer_beads,22
3,knn,optimized_full,deer_horn,three_finger_bent,71
3,knn,optimized_full,flower_pinch,deer_horn,45
3,knn,optimized_full,flower_pinch,flower_pinch,117
3,knn,optimized_full,flower_pinch,orchid_finger,51
3,knn,optimized_full,flower_pinch,orchid_palm,63
3,knn,optimized_full,flower_pinch,prayer_beads,16
3,knn,optimized_full,flower_pinch,three_finger_bent,88
3,knn,optimized_full,orchid_finger,deer_horn,57
3,knn,optimized_full,orchid_finger,flower_pinch,51
3,knn,optimized_full,orchid_finger,orchid_finger,119
3,knn,optimized_full,orchid_finger,orchid_palm,67
3,knn,optimized_full,orchid_finger,prayer_beads,28
3,knn,optimized_full,orchid_finger,three_finger_bent,45
3,knn,optimized_full,orchid_palm,deer_horn,54
3,knn,optimized_full,orchid_palm,flower_pinch,48
3,knn,optimized_full,orchid_palm,orchid_finger,76
3,knn,optimized_full,orchid_palm,orchid_palm,152
3,knn,optimized_full,orchid_palm,prayer_beads,60
3,knn,optimized_full,orchid_palm,three_finger_bent,50
3,knn,optimized_full,prayer_beads,deer_horn,21
3,knn,optimized_full,prayer_beads,flower_pinch,19
3,knn,optimized_full,prayer_beads,orchid_finger,37
3,knn,optimized_full,prayer_beads,orchid_palm,15
3,knn,optimized_full,prayer_beads,prayer_beads,256
3,knn,optimized_full,prayer_beads,three_finger_bent,25
3,knn,optimized_full,three_finger_bent,deer_horn,40
3,knn,optimized_full,three_finger_bent,flower_pinch,74
3,knn,optimized_full,three_finger_bent,orchid_finger,54
3,knn,optimized_full,three_finger_bent,orchid_palm,22
3,knn,optimized_full,three_finger_bent,prayer_beads,12
3,knn,optimized_full,three_finger_bent,three_finger_bent,158
3,knn,raw,deer_horn,deer_horn,179
3,knn,raw,deer_horn,flower_pinch,42
3,knn,raw,deer_horn,orchid_finger,60
3,knn,raw,deer_horn,orchid_palm,54
3,knn,raw,deer_horn,prayer_beads,23
3,knn,raw,deer_horn,three_finger_bent,22
3,knn,raw,flower_pinch,deer_horn,47
3,knn,raw,flower_pinch,flower_pinch,109
3,knn,raw,flower_pinch,orchid_finger,22
3,knn,raw,flower_pinch,orchid_palm,106
3,knn,raw,flower_pinch,prayer_beads,49
3,knn,raw,flower_pinch,three_finger_bent,47
3,knn,raw,orchid_finger,deer_horn,78
3,knn,raw,orchid_finger,flower_pinch,35
3,knn,raw,orchid_finger,orchid_finger,125
3,knn,raw,orchid_finger,orchid_palm,56
3,knn,raw,orchid_finger,prayer_beads,41
3,knn,raw,orchid_finger,three_finger_bent,32
3,knn,raw,orchid_palm,deer_horn,78
3,knn,raw,orchid_palm,flower_pinch,84
3,knn,raw,orchid_palm,orchid_finger,57
3,knn,raw,orchid_palm,orchid_palm,153
3,knn,raw,orchid_palm,prayer_beads,46
3,knn,raw,orchid_palm,three_finger_bent,22
3,knn,raw,prayer_beads,deer_horn,33
3,knn,raw,prayer_beads,flower_pinch,62
3,knn,raw,prayer_beads,orchid_finger,30
3,knn,raw,prayer_beads,orchid_palm,57
3,knn,raw,prayer_beads,prayer_beads,141
3,knn,raw,prayer_beads,three_finger_bent,50
3,knn,raw,three_finger_bent,deer_horn,59
3,knn,raw,three_finger_bent,flower_pinch,75
3,knn,raw,three_finger_bent,orchid_finger,43
3,knn,raw,three_finger_bent,orchid_palm,45
3,knn,raw,three_finger_bent,prayer_beads,50
3,knn,raw,three_finger_bent,three_finger_bent,88
3,knn,raw_pca17,deer_horn,deer_horn,283
3,knn,raw_pca17,deer_horn,flower_pinch,28
3,knn,raw_pca17,deer_horn,orchid_finger,24
3,knn,raw_pca17,deer_horn,orchid_palm,26
3,knn,raw_pca17,deer_horn,prayer_beads,5
3,knn,raw_pca17,deer_horn,three_finger_bent,14
3,knn,raw_pca17,flower_pinch,deer_horn,22
3,knn,raw_pca17,flower_pinch,flower_pinch,213
3,knn,raw_pca17,flower_pinch,orchid_finger,21
3,knn,raw_pca17,flower_pinch,orchid_palm,81
3,knn,raw_pca17,flower_pinch,prayer_beads,9
3,knn,raw_pca17,flower_pinch,three_finger_bent,34
3,knn,raw_pca17,orchid_finger,deer_horn,54
3,knn,raw_pca17,orchid_finger,flower_pinch,56
3,knn,raw_pca17,orchid_finger,orchid_finger,172
3,knn,raw_pca17,orchid_finger,orchid_palm,48
3,knn,raw_pca17,orchid_finger,prayer_beads,12
3,knn,raw_pca17,orchid_finger,three_finger_bent,25
3,knn,raw_pca17,orchid_palm,deer_horn,36
3,knn,raw_pca17,orchid_palm,flower_pinch,85
3,knn,raw_pca17,orchid_palm,orchid_finger,33
3,knn,raw_pca17,orchid_palm,orchid_palm,229
3,knn,raw_pca17,orchid_palm,prayer_beads,40
3,knn,raw_pca17,orchid_palm,three_finger_bent,17
3,knn,raw_pca17,prayer_beads,deer_horn,28
3,knn,raw_pca17,prayer_beads,flower_pinch,35
3,knn,raw_pca17,prayer_beads,orchid_finger,9
3,knn,raw_pca17,prayer_beads,orchid_palm,45
3,knn,raw_pca17,prayer_beads,prayer_beads,239
3,knn,raw_pca17,prayer_beads,three_finger_bent,17
3,knn,raw_pca17,three_finger_bent,deer_horn,27
3,knn,raw_pca17,three_finger_bent,flower_pinch,74
3,knn,raw_pca17,three_finger_bent,orchid_finger,19
3,knn,raw_pca17,three_finger_bent,orchid_palm,19
3,knn,raw_pca17,three_finger_bent,prayer_beads,16
3,knn,raw_pca17,three_finger_bent,three_finger_bent,205
3,mlp,corrected,deer_horn,deer_horn,284
3,mlp,corrected,deer_horn,flower_pinch,35
3,mlp,corrected,deer_horn,orchid_finger,51
3,mlp,corrected,deer_horn,orchid_palm,4
3,mlp,corrected,deer_horn,prayer_beads,4
3,mlp,corrected,deer_horn,three_finger_bent,2
3,mlp,corrected,flower_pinch,deer_horn,32
3,mlp,corrected,flower_pinch,flower_pinch,242
3,mlp,corrected,flower_pinch,orchid_finger,17
3,mlp,corrected,flower_pinch,orchid_palm,59
3,mlp,corrected,flower_pinch,prayer_beads,8
3,mlp,corrected,flower_pinch,three_finger_bent,22
3,mlp,corrected,orchid_finger,deer_horn,61
3,mlp,corrected,orchid_finger,flower_pinch,10
3,mlp,corrected,orchid_finger,orchid_finger,269
3,mlp,corrected,orchid_finger,orchid_palm,12
3,mlp,corrected,orchid_finger,prayer_beads,7
3,mlp,corrected,orchid_finger,three_finger_bent,8
3,mlp,corrected,orchid_palm,deer_horn,21
3,mlp,corrected,orchid_palm,flower_pinch,52
3,mlp,corrected,orchid_palm,orchid_finger,60
3,mlp,corrected,orchid_palm,orchid_palm,268
3,mlp,corrected,orchid_palm,prayer_beads,28
3,mlp,corrected,orchid_palm,three_finger_bent,11
3,mlp,corrected,prayer_beads,deer_horn,14
3,mlp,corrected,prayer_beads,flower_pinch,5
3,mlp,corrected,prayer_beads,orchid_finger,24
3,mlp,corrected,prayer_beads,orchid_palm,3
3,mlp,corrected,prayer_beads,prayer_beads,316
3,mlp,corrected,prayer_beads,three_finger_bent,11
3,mlp,corrected,three_finger_bent,deer_horn,8
3,mlp,corrected,three_finger_bent,flower_pinch,31
3,mlp,corrected,three_finger_bent,orchid_finger,14
3,mlp,corrected,three_finger_bent,orchid_palm,1
3,mlp,corrected,three_finger_bent,prayer_beads,0
3,mlp,corrected,three_finger_bent,three_finger_bent,306
3,mlp,optimized_action,deer_horn,deer_horn,295
3,mlp,optimized_action,deer_horn,flower_pinch,30
3,mlp,optimized_action,deer_horn,orchid_finger,43
3,mlp,optimized_action,deer_horn,orchid_palm,6
3,mlp,optimized_action,deer_horn,prayer_beads,4
3,mlp,optimized_action,deer_horn,three_finger_bent,2
3,mlp,optimized_action,flower_pinch,deer_horn,35
3,mlp,optimized_action,flower_pinch,flower_pinch,228
3,mlp,optimized_action,flower_pinch,orchid_finger,13
3,mlp,optimized_action,flower_pinch,orchid_palm,59
3,mlp,optimized_action,flower_pinch,prayer_beads,11
3,mlp,optimized_action,flower_pinch,three_finger_bent,34
3,mlp,optimized_action,orchid_finger,deer_horn,64
3,mlp,optimized_action,orchid_finger,flower_pinch,15
3,mlp,optimized_action,orchid_finger,orchid_finger,262
3,mlp,optimized_action,orchid_finger,orchid_palm,13
3,mlp,optimized_action,orchid_finger,prayer_beads,4
3,mlp,optimized_action,orchid_finger,three_finger_bent,9
3,mlp,optimized_action,orchid_palm,deer_horn,19
3,mlp,optimized_action,orchid_palm,flower_pinch,43
3,mlp,optimized_action,orchid_palm,orchid_finger,52
3,mlp,optimized_action,orchid_palm,orchid_palm,272
3,mlp,optimized_action,orchid_palm,prayer_beads,41
3,mlp,optimized_action,orchid_palm,three_finger_bent,13
3,mlp,optimized_action,prayer_beads,deer_horn,15
3,mlp,optimized_action,prayer_beads,flower_pinch,8
3,mlp,optimized_action,prayer_beads,orchid_finger,16
3,mlp,optimized_action,prayer_beads,orchid_palm,11
3,mlp,optimized_action,prayer_beads,prayer_beads,313
3,mlp,optimized_action,prayer_beads,three_finger_bent,10
3,mlp,optimized_action,three_finger_bent,deer_horn,6
3,mlp,optimized_action,three_finger_bent,flower_pinch,45
3,mlp,optimized_action,three_finger_bent,orchid_finger,7
3,mlp,optimized_action,three_finger_bent,orchid_palm,5
3,mlp,optimized_action,three_finger_bent,prayer_beads,0
3,mlp,optimized_action,three_finger_bent,three_finger_bent,297
3,mlp,optimized_full,deer_horn,deer_horn,158
3,mlp,optimized_full,deer_horn,flower_pinch,44
3,mlp,optimized_full,deer_horn,orchid_finger,77
3,mlp,optimized_full,deer_horn,orchid_palm,34
3,mlp,optimized_full,deer_horn,prayer_beads,21
3,mlp,optimized_full,deer_horn,three_finger_bent,46
3,mlp,optimized_full,flower_pinch,deer_horn,54
3,mlp,optimized_full,flower_pinch,flower_pinch,139
3,mlp,optimized_full,flower_pinch,orchid_finger,46
3,mlp,optimized_full,flower_pinch,orchid_palm,54
3,mlp,optimized_full,flower_pinch,prayer_beads,15
3,mlp,optimized_full,flower_pinch,three_finger_bent,72
3,mlp,optimized_full,orchid_finger,deer_horn,57
3,mlp,optimized_full,orchid_finger,flower_pinch,45
3,mlp,optimized_full,orchid_finger,orchid_finger,135
3,mlp,optimized_full,orchid_finger,orchid_palm,68
3,mlp,optimized_full,orchid_finger,prayer_beads,33
3,mlp,optimized_full,orchid_finger,three_finger_bent,29
3,mlp,optimized_full,orchid_palm,deer_horn,44
3,mlp,optimized_full,orchid_palm,flower_pinch,46
3,mlp,optimized_full,orchid_palm,orchid_finger,71
3,mlp,optimized_full,orchid_palm,orchid_palm,192
3,mlp,optimized_full,orchid_palm,prayer_beads,55
3,mlp,optimized_full,orchid_palm,three_finger_bent,32
3,mlp,optimized_full,prayer_beads,deer_horn,20
3,mlp,optimized_full,prayer_beads,flower_pinch,29
3,mlp,optimized_full,prayer_beads,orchid_finger,15
3,mlp,optimized_full,prayer_beads,orchid_palm,15
3,mlp,optimized_full,prayer_beads,prayer_beads,271
3,mlp,optimized_full,prayer_beads,three_finger_bent,23
3,mlp,optimized_full,three_finger_bent,deer_horn,40
3,mlp,optimized_full,three_finger_bent,flower_pinch,78
3,mlp,optimized_full,three_finger_bent,orchid_finger,42
3,mlp,optimized_full,three_finger_bent,orchid_palm,18
3,mlp,optimized_full,three_finger_bent,prayer_beads,15
3,mlp,optimized_full,three_finger_bent,three_finger_bent,167
3,mlp,raw,deer_horn,deer_horn,188
3,mlp,raw,deer_horn,flower_pinch,46
3,mlp,raw,deer_horn,orchid_finger,65
3,mlp,raw,deer_horn,orchid_palm,49
3,mlp,raw,deer_horn,prayer_beads,13
3,mlp,raw,deer_horn,three_finger_bent,19
3,mlp,raw,flower_pinch,deer_horn,52
3,mlp,raw,flower_pinch,flower_pinch,130
3,mlp,raw,flower_pinch,orchid_finger,31
3,mlp,raw,flower_pinch,orchid_palm,77
3,mlp,raw,flower_pinch,prayer_beads,43
3,mlp,raw,flower_pinch,three_finger_bent,47
3,mlp,raw,orchid_finger,deer_horn,79
3,mlp,raw,orchid_finger,flower_pinch,29
3,mlp,raw,orchid_finger,orchid_finger,155
3,mlp,raw,orchid_finger,orchid_palm,40
3,mlp,raw,orchid_finger,prayer_beads,41
3,mlp,raw,orchid_finger,three_finger_bent,23
3,mlp,raw,orchid_palm,deer_horn,65
3,mlp,raw,orchid_palm,flower_pinch,76
3,mlp,raw,orchid_palm,orchid_finger,56
3,mlp,raw,orchid_palm,orchid_palm,165
3,mlp,raw,orchid_palm,prayer_beads,42
3,mlp,raw,orchid_palm,three_finger_bent,36
3,mlp,raw,prayer_beads,deer_horn,33
3,mlp,raw,prayer_beads,flower_pinch,61
3,mlp,raw,prayer_beads,orchid_finger,37
3,mlp,raw,prayer_beads,orchid_palm,52
3,mlp,raw,prayer_beads,prayer_beads,155
3,mlp,raw,prayer_beads,three_finger_bent,35
3,mlp,raw,three_finger_bent,deer_horn,45
3,mlp,raw,three_finger_bent,flower_pinch,80
3,mlp,raw,three_finger_bent,orchid_finger,39
3,mlp,raw,three_finger_bent,orchid_palm,28
3,mlp,raw,three_finger_bent,prayer_beads,51
3,mlp,raw,three_finger_bent,three_finger_bent,117
3,mlp,raw_pca17,deer_horn,deer_horn,308
3,mlp,raw_pca17,deer_horn,flower_pinch,14
3,mlp,raw_pca17,deer_horn,orchid_finger,22
3,mlp,raw_pca17,deer_horn,orchid_palm,18
3,mlp,raw_pca17,deer_horn,prayer_beads,4
3,mlp,raw_pca17,deer_horn,three_finger_bent,14
3,mlp,raw_pca17,flower_pinch,deer_horn,27
3,mlp,raw_pca17,flower_pinch,flower_pinch,203
3,mlp,raw_pca17,flower_pinch,orchid_finger,25
