shot,num_train,classifier,feature_set,repeats,accuracy_mean,accuracy_std,accuracy_ci95,macro_f1_mean,macro_f1_std,macro_f1_ci95,kappa_mean,kappa_std,kappa_ci95
40,240,mlp,raw_pca17,20,0.9317391304347827,0.01988150150464988,0.008939813345950343,0.9335188204938925,0.019100282413546707,0.008588534401796055,0.9180000595409492,0.023896911350912958,0.01074536181142653
40,240,rf,corrected,20,0.95,0.017144994915765526,0.0077093299179825,0.9514986537156187,0.016968953085976353,0.007630171857459421,0.9399575816008208,0.020573685691959557,0.009251057314828627
40,240,rf,optimized_action,20,0.9447826086956521,0.021170832737286715,0.009519567372988067,0.9464245364572215,0.02076371605228232,0.009336505385788051,0.9337070410526653,0.025397414487451864,0.011420070306785069
40,240,rf,optimized_full,20,0.8469565217391306,0.028892604740584603,0.012991699515186843,0.8470657133973672,0.02950201598220126,0.01326572422854678,0.8163852712239741,0.03457011592285129,0.015544619888285389
40,240,rf,raw,20,0.8595652173913043,0.03138576369265035,0.01411276050084933,0.8607547853005633,0.030773754808067467,0.013837567744761232,0.8313623743642875,0.03766167801089838,0.01693475573934742
40,240,rf,raw_pca17,20,0.9547826086956521,0.018771333169498198,0.008440620782626123,0.9563156606098964,0.018311967512349453,0.008234064792300688,0.945685537163478,0.022548830659066262,0.01013919080580251
40,240,svm,corrected,20,0.9326086956521739,0.02789055033038196,0.012541120901312895,0.9340663232795965,0.02701397694757996,0.01214696543853533,0.9190647687915776,0.03348889969531862,0.015058445780233536
40,240,svm,optimized_action,20,0.9334782608695653,0.022045664928847346,0.009912939900699398,0.9349904483829417,0.021399580215240802,0.009622424783218788,0.9201059608845723,0.026449485711226503,0.011893139222882333
40,240,svm,optimized_full,20,0.8373913043478263,0.02595619401147704,0.011671328223354182,0.8393604780760114,0.026034716898108438,0.01170663641925205,0.8048225031660035,0.03115096616726811,0.014007182657520075
40,240,svm,raw,20,0.8443478260869565,0.03636612811535042,0.01635220546044341,0.8455792645142848,0.03617443611489207,0.01626601022495737,0.8130714314132756,0.04366599148167313,0.019634624342669327
40,240,svm,raw_pca17,20,0.9260869565217389,0.025722086013476583,0.011566060429348346,0.9277643813977449,0.025551153754622195,0.011489199912118171,0.9112352423802255,0.030875514724173225,0.013883324583391969
