shot,classifier,feature_set,true_label,predicted_label,count
1,mlp,raw_pca17,prayer_beads,flower_pinch,2
1,mlp,raw_pca17,prayer_beads,orchid_finger,1
1,mlp,raw_pca17,prayer_beads,orchid_palm,13
1,mlp,raw_pca17,prayer_beads,prayer_beads,11
1,mlp,raw_pca17,prayer_beads,three_finger_bent,9
1,mlp,raw_pca17,three_finger_bent,deer_horn,1
1,mlp,raw_pca17,three_finger_bent,flower_pinch,3
1,mlp,raw_pca17,three_finger_bent,orchid_finger,7
1,mlp,raw_pca17,three_finger_bent,orchid_palm,0
1,mlp,raw_pca17,three_finger_bent,prayer_beads,11
1,mlp,raw_pca17,three_finger_bent,three_finger_bent,14
1,rf,corrected,deer_horn,deer_horn,25
1,rf,corrected,deer_horn,flower_pinch,0
1,rf,corrected,deer_horn,orchid_finger,8
1,rf,corrected,deer_horn,orchid_palm,4
1,rf,corrected,deer_horn,prayer_beads,0
1,rf,corrected,deer_horn,three_finger_bent,1
1,rf,corrected,flower_pinch,deer_horn,4
1,rf,corrected,flower_pinch,flower_pinch,9
1,rf,corrected,flower_pinch,orchid_finger,1
1,rf,corrected,flower_pinch,orchid_palm,15
1,rf,corrected,flower_pinch,prayer_beads,2
1,rf,corrected,flower_pinch,three_finger_bent,7
1,rf,corrected,orchid_finger,deer_horn,14
1,rf,corrected,orchid_finger,flower_pinch,2
1,rf,corrected,orchid_finger,orchid_finger,19
1,rf,corrected,orchid_finger,orchid_palm,2
1,rf,corrected,orchid_finger,prayer_beads,1
1,rf,corrected,orchid_finger,three_finger_bent,0
1,rf,corrected,orchid_palm,deer_horn,0
1,rf,corrected,orchid_palm,flower_pinch,5
1,rf,corrected,orchid_palm,orchid_finger,3
1,rf,corrected,orchid_palm,orchid_palm,28
1,rf,corrected,orchid_palm,prayer_beads,7
1,rf,corrected,orchid_palm,three_finger_bent,1
1,rf,corrected,prayer_beads,deer_horn,4
1,rf,corrected,prayer_beads,flower_pinch,0
1,rf,corrected,prayer_beads,orchid_finger,2
1,rf,corrected,prayer_beads,orchid_palm,3
1,rf,corrected,prayer_beads,prayer_beads,27
1,rf,corrected,prayer_beads,three_finger_bent,0
1,rf,corrected,three_finger_bent,deer_horn,0
1,rf,corrected,three_finger_bent,flower_pinch,0
1,rf,corrected,three_finger_bent,orchid_finger,3
1,rf,corrected,three_finger_bent,orchid_palm,0
1,rf,corrected,three_finger_bent,prayer_beads,0
1,rf,corrected,three_finger_bent,three_finger_bent,33
1,rf,joint_angle,deer_horn,deer_horn,14
1,rf,joint_angle,deer_horn,flower_pinch,4
1,rf,joint_angle,deer_horn,orchid_finger,7
1,rf,joint_angle,deer_horn,orchid_palm,13
1,rf,joint_angle,deer_horn,prayer_beads,0
1,rf,joint_angle,deer_horn,three_finger_bent,0
1,rf,joint_angle,flower_pinch,deer_horn,1
1,rf,joint_angle,flower_pinch,flower_pinch,14
1,rf,joint_angle,flower_pinch,orchid_finger,1
1,rf,joint_angle,flower_pinch,orchid_palm,16
1,rf,joint_angle,flower_pinch,prayer_beads,0
1,rf,joint_angle,flower_pinch,three_finger_bent,6
1,rf,joint_angle,orchid_finger,deer_horn,10
1,rf,joint_angle,orchid_finger,flower_pinch,0
1,rf,joint_angle,orchid_finger,orchid_finger,26
1,rf,joint_angle,orchid_finger,orchid_palm,2
1,rf,joint_angle,orchid_finger,prayer_beads,0
1,rf,joint_angle,orchid_finger,three_finger_bent,0
1,rf,joint_angle,orchid_palm,deer_horn,1
1,rf,joint_angle,orchid_palm,flower_pinch,4
1,rf,joint_angle,orchid_palm,orchid_finger,3
1,rf,joint_angle,orchid_palm,orchid_palm,28
1,rf,joint_angle,orchid_palm,prayer_beads,7
1,rf,joint_angle,orchid_palm,three_finger_bent,1
1,rf,joint_angle,prayer_beads,deer_horn,2
1,rf,joint_angle,prayer_beads,flower_pinch,0
1,rf,joint_angle,prayer_beads,orchid_finger,2
1,rf,joint_angle,prayer_beads,orchid_palm,7
1,rf,joint_angle,prayer_beads,prayer_beads,25
1,rf,joint_angle,prayer_beads,three_finger_bent,0
1,rf,joint_angle,three_finger_bent,deer_horn,0
1,rf,joint_angle,three_finger_bent,flower_pinch,4
