repeat,shot,classifier,feature_set,encoding,num_features,accuracy,macro_f1
10,3,mlp,raw_pca17,global4,68,0.6260869565217392,0.6157265057504269
10,3,svm,raw_pca17,global5,85,0.6086956521739131,0.6106816563366815
10,3,knn,raw_pca17,global5,85,0.5565217391304348,0.5452580273955965
10,3,rf,raw_pca17,global5,85,0.6086956521739131,0.6098053444972572
10,3,mlp,raw_pca17,global5,85,0.6434782608695652,0.6345740885851242
10,3,svm,raw_pca17,pyramid,255,0.6521739130434783,0.6581874974870331
10,3,knn,raw_pca17,pyramid,255,0.6347826086956522,0.6205574912891986
10,3,rf,raw_pca17,pyramid,255,0.6521739130434783,0.6486521372369359
10,3,mlp,raw_pca17,pyramid,255,0.7130434782608696,0.7179358653042863
10,3,svm,raw_pca17,resample16,272,0.6695652173913044,0.6828432818734543
10,3,knn,raw_pca17,resample16,272,0.5478260869565217,0.5068819002423505
10,3,rf,raw_pca17,resample16,272,0.7565217391304347,0.7577666128050629
10,3,mlp,raw_pca17,resample16,272,0.7652173913043478,0.7630538909950674
10,3,svm,joint_angle,global4,44,0.6434782608695652,0.65308168533975
10,3,knn,joint_angle,global4,44,0.6608695652173913,0.6657435852482291
10,3,rf,joint_angle,global4,44,0.808695652173913,0.8136809904781663
10,3,mlp,joint_angle,global4,44,0.7217391304347827,0.7263963329763156
10,3,svm,joint_angle,global5,55,0.6521739130434783,0.6600223850223851
10,3,knn,joint_angle,global5,55,0.6173913043478261,0.6046343198140375
10,3,rf,joint_angle,global5,55,0.6695652173913044,0.6643940081149383
10,3,mlp,joint_angle,global5,55,0.6434782608695652,0.645008792293984
10,3,svm,joint_angle,pyramid,165,0.7565217391304347,0.7579626047711154
10,3,knn,joint_angle,pyramid,165,0.5478260869565217,0.5266686801570523
10,3,rf,joint_angle,pyramid,165,0.7391304347826086,0.7424597536829157
10,3,mlp,joint_angle,pyramid,165,0.6695652173913044,0.6661198305387689
10,3,svm,joint_angle,resample16,176,0.7652173913043478,0.7653288957859566
10,3,knn,joint_angle,resample16,176,0.7130434782608696,0.703968253968254
10,3,rf,joint_angle,resample16,176,0.8260869565217391,0.8260794689803257
10,3,mlp,joint_angle,resample16,176,0.7130434782608696,0.71172133314233
10,3,svm,corrected,global4,68,0.7304347826086957,0.7258620431964188
10,3,knn,corrected,global4,68,0.6434782608695652,0.6445530606099712
10,3,rf,corrected,global4,68,0.7130434782608696,0.7189617161554948
10,3,mlp,corrected,global4,68,0.7130434782608696,0.7126509233431104
10,3,svm,corrected,global5,85,0.6521739130434783,0.6480889183417299
10,3,knn,corrected,global5,85,0.6173913043478261,0.6177858304406291
10,3,rf,corrected,global5,85,0.7565217391304347,0.7652279377705623
10,3,mlp,corrected,global5,85,0.6086956521739131,0.6139331030635379
10,3,svm,corrected,pyramid,255,0.7739130434782608,0.7718696005141018
10,3,knn,corrected,pyramid,255,0.6434782608695652,0.6267306267306266
10,3,rf,corrected,pyramid,255,0.7478260869565218,0.7520764185237869
10,3,mlp,corrected,pyramid,255,0.7391304347826086,0.7452045944608052
10,3,svm,corrected,resample16,272,0.7130434782608696,0.7148647631095448
10,3,knn,corrected,resample16,272,0.6434782608695652,0.6169647872630684
10,3,rf,corrected,resample16,272,0.8,0.7931599454304846
10,3,mlp,corrected,resample16,272,0.7913043478260869,0.7894302284546187
10,3,svm,optimized_action,global4,68,0.7391304347826086,0.7411154225178617
10,3,knn,optimized_action,global4,68,0.6782608695652174,0.6724247637543895
10,3,rf,optimized_action,global4,68,0.7478260869565218,0.7501770396507239
10,3,mlp,optimized_action,global4,68,0.7652173913043478,0.7658257611987885
10,3,svm,optimized_action,global5,85,0.6521739130434783,0.6577000394752496
10,3,knn,optimized_action,global5,85,0.6521739130434783,0.6504706781607786
10,3,rf,optimized_action,global5,85,0.7217391304347827,0.7270007073375598
10,3,mlp,optimized_action,global5,85,0.6434782608695652,0.6507591361448731
10,3,svm,optimized_action,pyramid,255,0.7478260869565218,0.7453933639760683
10,3,knn,optimized_action,pyramid,255,0.6,0.5789923526765632
10,3,rf,optimized_action,pyramid,255,0.7304347826086957,0.734804067843117
10,3,mlp,optimized_action,pyramid,255,0.7043478260869566,0.7106249209493254
10,3,svm,optimized_action,resample16,272,0.7304347826086957,0.7379208255818662
10,3,knn,optimized_action,resample16,272,0.6608695652173913,0.634879869234708
10,3,rf,optimized_action,resample16,272,0.7652173913043478,0.7648287385129491
10,3,mlp,optimized_action,resample16,272,0.7565217391304347,0.7475951161714066
10,3,svm,optimized_full,global4,252,0.4434782608695652,0.45086462509199476
10,3,knn,optimized_full,global4,252,0.3565217391304348,0.35970355382120095
10,3,rf,optimized_full,global4,252,0.5217391304347826,0.5226047178892447
10,3,mlp,optimized_full,global4,252,0.43478260869565216,0.4349935195523431
10,3,svm,optimized_full,global5,315,0.3565217391304348,0.35686568295263954
10,3,knn,optimized_full,global5,315,0.33043478260869563,0.3324965641142112
10,3,rf,optimized_full,global5,315,0.5739130434782609,0.5717368550762778
10,3,mlp,optimized_full,global5,315,0.3652173913043478,0.35750621758323936
10,3,svm,optimized_full,pyramid,945,0.3826086956521739,0.3967588766427106
10,3,knn,optimized_full,pyramid,945,0.3565217391304348,0.3466828933714147
10,3,rf,optimized_full,pyramid,945,0.4608695652173913,0.46948110183404307
10,3,mlp,optimized_full,pyramid,945,0.33043478260869563,0.33249752447865655
10,3,svm,optimized_full,resample16,1008,0.3391304347826087,0.3498047639555202
10,3,knn,optimized_full,resample16,1008,0.3130434782608696,0.2927209666340101
10,3,rf,optimized_full,resample16,1008,0.48695652173913045,0.48307543618840154
10,3,mlp,optimized_full,resample16,1008,0.4434782608695652,0.43802209055665275
11,3,svm,raw,global4,252,0.391304347826087,0.3728822334645403
11,3,knn,raw,global4,252,0.26956521739130435,0.2541480156612432
11,3,rf,raw,global4,252,0.40869565217391307,0.40558823529411764
11,3,mlp,raw,global4,252,0.391304347826087,0.38035958035958034
11,3,svm,raw,global5,315,0.3652173913043478,0.352816946506197
11,3,knn,raw,global5,315,0.3217391304347826,0.3032071415582054
11,3,rf,raw,global5,315,0.4260869565217391,0.41446517367569996
11,3,mlp,raw,global5,315,0.33043478260869563,0.3199285130180225
11,3,svm,raw,pyramid,945,0.4,0.3979812034133398
11,3,knn,raw,pyramid,945,0.3391304347826087,0.3352315758426945
11,3,rf,raw,pyramid,945,0.45217391304347826,0.453355858233907
11,3,mlp,raw,pyramid,945,0.41739130434782606,0.40415283049956496
11,3,svm,raw,resample16,1008,0.4,0.4048217040756496
11,3,knn,raw,resample16,1008,0.4,0.389084633077959
11,3,rf,raw,resample16,1008,0.5565217391304348,0.5578135626916114
11,3,mlp,raw,resample16,1008,0.4782608695652174,0.4815825471663169
11,3,svm,raw_pca11,global4,44,0.6521739130434783,0.6823292414852481
11,3,knn,raw_pca11,global4,44,0.6782608695652174,0.6770590231062984
11,3,rf,raw_pca11,global4,44,0.7217391304347827,0.7176599664125765
11,3,mlp,raw_pca11,global4,44,0.7130434782608696,0.7180584121760593
11,3,svm,raw_pca11,global5,55,0.6173913043478261,0.6451124522986128
11,3,knn,raw_pca11,global5,55,0.6608695652173913,0.6597974776974589
11,3,rf,raw_pca11,global5,55,0.6695652173913044,0.6746831459154791
11,3,mlp,raw_pca11,global5,55,0.6695652173913044,0.6648176148176148
11,3,svm,raw_pca11,pyramid,165,0.6086956521739131,0.6371805397667467
11,3,knn,raw_pca11,pyramid,165,0.6782608695652174,0.6802991190540822
11,3,rf,raw_pca11,pyramid,165,0.6956521739130435,0.6908155697629382
11,3,mlp,raw_pca11,pyramid,165,0.6782608695652174,0.6806980056980056
11,3,svm,raw_pca11,resample16,176,0.6695652173913044,0.6873197639326672
11,3,knn,raw_pca11,resample16,176,0.6434782608695652,0.6266334086525803
11,3,rf,raw_pca11,resample16,176,0.6869565217391305,0.6617308900685024
11,3,mlp,raw_pca11,resample16,176,0.6695652173913044,0.6594632135628503
11,3,svm,raw_pca17,global4,68,0.6869565217391305,0.7082097114280318
11,3,knn,raw_pca17,global4,68,0.6086956521739131,0.6117343304843305
11,3,rf,raw_pca17,global4,68,0.7130434782608696,0.721580275928102
11,3,mlp,raw_pca17,global4,68,0.7043478260869566,0.7167732804765129
11,3,svm,raw_pca17,global5,85,0.6173913043478261,0.6494838849251735
11,3,knn,raw_pca17,global5,85,0.5478260869565217,0.5497449391972719
11,3,rf,raw_pca17,global5,85,0.6695652173913044,0.6795471942530765
11,3,mlp,raw_pca17,global5,85,0.6260869565217392,0.6356778849511407
11,3,svm,raw_pca17,pyramid,255,0.6434782608695652,0.674968295975377
11,3,knn,raw_pca17,pyramid,255,0.7130434782608696,0.7097807285307285
11,3,rf,raw_pca17,pyramid,255,0.7043478260869566,0.6994591994591994
11,3,mlp,raw_pca17,pyramid,255,0.7478260869565218,0.7548852993791435
11,3,svm,raw_pca17,resample16,272,0.7217391304347827,0.7449707899737122
11,3,knn,raw_pca17,resample16,272,0.7739130434782608,0.7720969089390142
11,3,rf,raw_pca17,resample16,272,0.7913043478260869,0.773369348167166
11,3,mlp,raw_pca17,resample16,272,0.7130434782608696,0.7143216788011354
11,3,svm,joint_angle,global4,44,0.8,0.8066108507284979
11,3,knn,joint_angle,global4,44,0.6782608695652174,0.6893178893178894
11,3,rf,joint_angle,global4,44,0.8608695652173913,0.8620834397150187
11,3,mlp,joint_angle,global4,44,0.7913043478260869,0.791183876917191
11,3,svm,joint_angle,global5,55,0.7739130434782608,0.7823894031744228
11,3,knn,joint_angle,global5,55,0.7304347826086957,0.7379342623415877
11,3,rf,joint_angle,global5,55,0.7913043478260869,0.7954430682286908
11,3,mlp,joint_angle,global5,55,0.7652173913043478,0.7760315129585079
11,3,svm,joint_angle,pyramid,165,0.7391304347826086,0.7452301925986137
11,3,knn,joint_angle,pyramid,165,0.7913043478260869,0.7888259102001719
11,3,rf,joint_angle,pyramid,165,0.808695652173913,0.8037059597933155
11,3,mlp,joint_angle,pyramid,165,0.8,0.8003284942628391
11,3,svm,joint_angle,resample16,176,0.8347826086956521,0.8404517165407078
11,3,knn,joint_angle,resample16,176,0.7304347826086957,0.715023607390394
11,3,rf,joint_angle,resample16,176,0.8173913043478261,0.8120482873940992
11,3,mlp,joint_angle,resample16,176,0.8608695652173913,0.8631612381612381
11,3,svm,corrected,global4,68,0.782608695652174,0.7835053565736083
11,3,knn,corrected,global4,68,0.7391304347826086,0.7439368350469633
11,3,rf,corrected,global4,68,0.7913043478260869,0.7938284625591128
11,3,mlp,corrected,global4,68,0.782608695652174,0.7805596069326047
11,3,svm,corrected,global5,85,0.7739130434782608,0.7797230917693997
11,3,knn,corrected,global5,85,0.7565217391304347,0.7599712669480111
11,3,rf,corrected,global5,85,0.808695652173913,0.8134522081890503
11,3,mlp,corrected,global5,85,0.782608695652174,0.7849633635279414
11,3,svm,corrected,pyramid,255,0.7739130434782608,0.7795507382890475
11,3,knn,corrected,pyramid,255,0.7478260869565218,0.7414336642768751
11,3,rf,corrected,pyramid,255,0.7913043478260869,0.7881181491088611
11,3,mlp,corrected,pyramid,255,0.7478260869565218,0.7454234554921054
11,3,svm,corrected,resample16,272,0.8347826086956521,0.8419301569010872
11,3,knn,corrected,resample16,272,0.7478260869565218,0.7215949715949715
11,3,rf,corrected,resample16,272,0.7913043478260869,0.7776546242301023
11,3,mlp,corrected,resample16,272,0.8608695652173913,0.8558981495514004
11,3,svm,optimized_action,global4,68,0.782608695652174,0.7848611128228091
11,3,knn,optimized_action,global4,68,0.7217391304347827,0.7213909907768357
11,3,rf,optimized_action,global4,68,0.8,0.8027257421580267
11,3,mlp,optimized_action,global4,68,0.782608695652174,0.7842809769527862
11,3,svm,optimized_action,global5,85,0.7739130434782608,0.7786308216742999
11,3,knn,optimized_action,global5,85,0.7391304347826086,0.7459396406484872
11,3,rf,optimized_action,global5,85,0.8,0.8057100086511851
11,3,mlp,optimized_action,global5,85,0.8173913043478261,0.8188008999221813
11,3,svm,optimized_action,pyramid,255,0.7739130434782608,0.7740132772658436
11,3,knn,optimized_action,pyramid,255,0.7478260869565218,0.7454250552234876
11,3,rf,optimized_action,pyramid,255,0.8,0.7966781471274412
11,3,mlp,optimized_action,pyramid,255,0.7217391304347827,0.7185579123961666
11,3,svm,optimized_action,resample16,272,0.8347826086956521,0.8420399085721666
11,3,knn,optimized_action,resample16,272,0.7565217391304347,0.739246108582493
11,3,rf,optimized_action,resample16,272,0.8260869565217391,0.8179630062608786
11,3,mlp,optimized_action,resample16,272,0.8260869565217391,0.8234845576725047
11,3,svm,optimized_full,global4,252,0.5217391304347826,0.5203957318327638
11,3,knn,optimized_full,global4,252,0.5217391304347826,0.5102020793426031
11,3,rf,optimized_full,global4,252,0.5565217391304348,0.552754341998528
11,3,mlp,optimized_full,global4,252,0.5652173913043478,0.5610649842073991
11,3,svm,optimized_full,global5,315,0.5043478260869565,0.5060848524980519
11,3,knn,optimized_full,global5,315,0.4608695652173913,0.45985364521949895
11,3,rf,optimized_full,global5,315,0.5652173913043478,0.5639360101569404
11,3,mlp,optimized_full,global5,315,0.5304347826086957,0.5241698005661625
11,3,svm,optimized_full,pyramid,945,0.46956521739130436,0.46993033239499793
11,3,knn,optimized_full,pyramid,945,0.4434782608695652,0.4351471744854098
11,3,rf,optimized_full,pyramid,945,0.48695652173913045,0.4866648286003125
11,3,mlp,optimized_full,pyramid,945,0.4956521739130435,0.5000808015513897
11,3,svm,optimized_full,resample16,1008,0.4956521739130435,0.4991751833857097
11,3,knn,optimized_full,resample16,1008,0.41739130434782606,0.3918547900645087
11,3,rf,optimized_full,resample16,1008,0.5391304347826087,0.5264760452706934
11,3,mlp,optimized_full,resample16,1008,0.4782608695652174,0.4759354555794184
12,3,svm,raw,global4,252,0.3739130434782609,0.3636900918829416
12,3,knn,raw,global4,252,0.3217391304347826,0.31052259741567306
12,3,rf,raw,global4,252,0.43478260869565216,0.4267228029423152
12,3,mlp,raw,global4,252,0.40869565217391307,0.3909283615165968
12,3,svm,raw,global5,315,0.3565217391304348,0.3522590455639991
12,3,knn,raw,global5,315,0.30434782608695654,0.27941837581016
12,3,rf,raw,global5,315,0.45217391304347826,0.44683191765235114
12,3,mlp,raw,global5,315,0.3826086956521739,0.36501924001924
12,3,svm,raw,pyramid,945,0.4,0.38628262734052865
12,3,knn,raw,pyramid,945,0.3739130434782609,0.3500214227229652
12,3,rf,raw,pyramid,945,0.5043478260869565,0.47548239873821263
12,3,mlp,raw,pyramid,945,0.4,0.38352396514161224
12,3,svm,raw,resample16,1008,0.41739130434782606,0.42812480864724906
12,3,knn,raw,resample16,1008,0.3565217391304348,0.3506170255709684
12,3,rf,raw,resample16,1008,0.5826086956521739,0.5878936127321063
12,3,mlp,raw,resample16,1008,0.46956521739130436,0.4818724297382834
12,3,svm,raw_pca11,global4,44,0.4782608695652174,0.4805656581629067
12,3,knn,raw_pca11,global4,44,0.4608695652173913,0.46661009738332004
12,3,rf,raw_pca11,global4,44,0.5217391304347826,0.5138011257329009
12,3,mlp,raw_pca11,global4,44,0.4782608695652174,0.47088101956523004
12,3,svm,raw_pca11,global5,55,0.4434782608695652,0.433754277601713
12,3,knn,raw_pca11,global5,55,0.46956521739130436,0.4794144526031183
12,3,rf,raw_pca11,global5,55,0.5304347826086957,0.509566137617444
12,3,mlp,raw_pca11,global5,55,0.46956521739130436,0.47285561978928686
12,3,svm,raw_pca11,pyramid,165,0.43478260869565216,0.42123464611269484
12,3,knn,raw_pca11,pyramid,165,0.48695652173913045,0.486638639059938
12,3,rf,raw_pca11,pyramid,165,0.6347826086956522,0.5973333104285485
12,3,mlp,raw_pca11,pyramid,165,0.5217391304347826,0.5116946778711485
12,3,svm,raw_pca11,resample16,176,0.591304347826087,0.5911100188209989
12,3,knn,raw_pca11,resample16,176,0.591304347826087,0.6078290271838659
12,3,rf,raw_pca11,resample16,176,0.7652173913043478,0.758205406803218
12,3,mlp,raw_pca11,resample16,176,0.7391304347826086,0.7386883192926952
12,3,svm,raw_pca17,global4,68,0.4782608695652174,0.47024269827241544
12,3,knn,raw_pca17,global4,68,0.4608695652173913,0.46773102965053437
12,3,rf,raw_pca17,global4,68,0.591304347826087,0.568072054669478
12,3,mlp,raw_pca17,global4,68,0.4956521739130435,0.4844003668576051
12,3,svm,raw_pca17,global5,85,0.48695652173913045,0.4760447437866792
12,3,knn,raw_pca17,global5,85,0.43478260869565216,0.4529964781416343
12,3,rf,raw_pca17,global5,85,0.5565217391304348,0.5383020755188798
12,3,mlp,raw_pca17,global5,85,0.4608695652173913,0.464612177009394
12,3,svm,raw_pca17,pyramid,255,0.45217391304347826,0.4293301922612267
12,3,knn,raw_pca17,pyramid,255,0.46956521739130436,0.46967156007592464
12,3,rf,raw_pca17,pyramid,255,0.591304347826087,0.5715177133655395
12,3,mlp,raw_pca17,pyramid,255,0.4956521739130435,0.47888560520047196
12,3,svm,raw_pca17,resample16,272,0.6086956521739131,0.6259700265540088
12,3,knn,raw_pca17,resample16,272,0.6782608695652174,0.6893320969017686
12,3,rf,raw_pca17,resample16,272,0.7739130434782608,0.7729703449499253
12,3,mlp,raw_pca17,resample16,272,0.6956521739130435,0.7101250355214549
12,3,svm,joint_angle,global4,44,0.5826086956521739,0.5864723804239933
12,3,knn,joint_angle,global4,44,0.6347826086956522,0.6439215222137071
12,3,rf,joint_angle,global4,44,0.7217391304347827,0.7217325279825281
12,3,mlp,joint_angle,global4,44,0.6,0.5913934981639408
12,3,svm,joint_angle,global5,55,0.6173913043478261,0.6167364405387512
12,3,knn,joint_angle,global5,55,0.6782608695652174,0.6776456683712034
12,3,rf,joint_angle,global5,55,0.6782608695652174,0.6621090327444629
12,3,mlp,joint_angle,global5,55,0.6347826086956522,0.6363952478339271
12,3,svm,joint_angle,pyramid,165,0.6695652173913044,0.664371942420723
12,3,knn,joint_angle,pyramid,165,0.7217391304347827,0.7173365212132207
12,3,rf,joint_angle,pyramid,165,0.7478260869565218,0.7132813221429287
12,3,mlp,joint_angle,pyramid,165,0.7043478260869566,0.6944962383986774
12,3,svm,joint_angle,resample16,176,0.7391304347826086,0.7502447443623913
12,3,knn,joint_angle,resample16,176,0.7565217391304347,0.7572157003916216
12,3,rf,joint_angle,resample16,176,0.8521739130434782,0.8473151290063999
12,3,mlp,joint_angle,resample16,176,0.7565217391304347,0.7512822974339283
12,3,svm,corrected,global4,68,0.6608695652173913,0.663256156027841
12,3,knn,corrected,global4,68,0.591304347826087,0.5694215378007956
12,3,rf,corrected,global4,68,0.6695652173913044,0.6612197542324584
12,3,mlp,corrected,global4,68,0.591304347826087,0.5840270484044553
12,3,svm,corrected,global5,85,0.6347826086956522,0.630695847362514
12,3,knn,corrected,global5,85,0.6173913043478261,0.5911584412393825
12,3,rf,corrected,global5,85,0.6695652173913044,0.6630303289050136
12,3,mlp,corrected,global5,85,0.6,0.5859193553159071
12,3,svm,corrected,pyramid,255,0.6695652173913044,0.6600841398278355
12,3,knn,corrected,pyramid,255,0.6782608695652174,0.6440382122884774
12,3,rf,corrected,pyramid,255,0.7130434782608696,0.6777611734077985
12,3,mlp,corrected,pyramid,255,0.7043478260869566,0.690927737529039
12,3,svm,corrected,resample16,272,0.7478260869565218,0.7629539535112291
12,3,knn,corrected,resample16,272,0.7652173913043478,0.758080529509101
12,3,rf,corrected,resample16,272,0.8,0.7827511242145389
12,3,mlp,corrected,resample16,272,0.6608695652173913,0.6457784904324892
12,3,svm,optimized_action,global4,68,0.6173913043478261,0.5961129397393838
12,3,knn,optimized_action,global4,68,0.6,0.5698638059736458
12,3,rf,optimized_action,global4,68,0.6869565217391305,0.6783374294204706
12,3,mlp,optimized_action,global4,68,0.5826086956521739,0.554857202418178
12,3,svm,optimized_action,global5,85,0.6086956521739131,0.5976824555255927
12,3,knn,optimized_action,global5,85,0.6173913043478261,0.5868709953492562
12,3,rf,optimized_action,global5,85,0.6869565217391305,0.6768298911156055
12,3,mlp,optimized_action,global5,85,0.6434782608695652,0.6340543543643381
12,3,svm,optimized_action,pyramid,255,0.6608695652173913,0.6501131795679859
12,3,knn,optimized_action,pyramid,255,0.6695652173913044,0.6425978568835712
12,3,rf,optimized_action,pyramid,255,0.7217391304347827,0.6773752505632129
12,3,mlp,optimized_action,pyramid,255,0.7130434782608696,0.6954131256729635
12,3,svm,optimized_action,resample16,272,0.7391304347826086,0.7502392575921988
12,3,knn,optimized_action,resample16,272,0.7478260869565218,0.7399453508558617
12,3,rf,optimized_action,resample16,272,0.808695652173913,0.798972768327607
12,3,mlp,optimized_action,resample16,272,0.6956521739130435,0.6872626944055517
12,3,svm,optimized_full,global4,252,0.46956521739130436,0.47016326073894216
12,3,knn,optimized_full,global4,252,0.43478260869565216,0.4201941629339838
12,3,rf,optimized_full,global4,252,0.4608695652173913,0.44746818480121525
12,3,mlp,optimized_full,global4,252,0.4260869565217391,0.39299017997607183
12,3,svm,optimized_full,global5,315,0.4434782608695652,0.44649068218576665
12,3,knn,optimized_full,global5,315,0.40869565217391307,0.39934771795940094
12,3,rf,optimized_full,global5,315,0.46956521739130436,0.4597620536644927
12,3,mlp,optimized_full,global5,315,0.4,0.37023704265083573
12,3,svm,optimized_full,pyramid,945,0.391304347826087,0.38204739718089264
12,3,knn,optimized_full,pyramid,945,0.3739130434782609,0.356359298795089
12,3,rf,optimized_full,pyramid,945,0.43478260869565216,0.42105975056385075
12,3,mlp,optimized_full,pyramid,945,0.4,0.3777265745007681
12,3,svm,optimized_full,resample16,1008,0.3739130434782609,0.3811527101766828
12,3,knn,optimized_full,resample16,1008,0.3130434782608696,0.29116855473177317
12,3,rf,optimized_full,resample16,1008,0.6260869565217392,0.6248416803116504
12,3,mlp,optimized_full,resample16,1008,0.4,0.379188911446976
13,3,svm,raw,global4,252,0.3739130434782609,0.3612762706965605
13,3,knn,raw,global4,252,0.3826086956521739,0.37414410208527854
13,3,rf,raw,global4,252,0.4608695652173913,0.45686960102890434
13,3,mlp,raw,global4,252,0.3739130434782609,0.36435293101959765
13,3,svm,raw,global5,315,0.3739130434782609,0.35892188946639897
13,3,knn,raw,global5,315,0.391304347826087,0.3857303736795569
13,3,rf,raw,global5,315,0.41739130434782606,0.41190476190476194
13,3,mlp,raw,global5,315,0.3739130434782609,0.3592605168836068
13,3,svm,raw,pyramid,945,0.2782608695652174,0.2762974659748853
13,3,knn,raw,pyramid,945,0.3565217391304348,0.3637298371756003
13,3,rf,raw,pyramid,945,0.46956521739130436,0.46059601803142947
13,3,mlp,raw,pyramid,945,0.3739130434782609,0.35628045450477597
13,3,svm,raw,resample16,1008,0.41739130434782606,0.4131766499280111
13,3,knn,raw,resample16,1008,0.3826086956521739,0.35023186776680726
13,3,rf,raw,resample16,1008,0.5391304347826087,0.5453506140380445
13,3,mlp,raw,resample16,1008,0.3652173913043478,0.35288006180060155
13,3,svm,raw_pca11,global4,44,0.591304347826087,0.5982595997232513
13,3,knn,raw_pca11,global4,44,0.591304347826087,0.5873667699899033
13,3,rf,raw_pca11,global4,44,0.5391304347826087,0.5421563088226466
13,3,mlp,raw_pca11,global4,44,0.6434782608695652,0.6432370189485939
13,3,svm,raw_pca11,global5,55,0.5826086956521739,0.5920216266583261
13,3,knn,raw_pca11,global5,55,0.5826086956521739,0.5866096866096866
13,3,rf,raw_pca11,global5,55,0.5304347826086957,0.5433445892996661
13,3,mlp,raw_pca11,global5,55,0.5217391304347826,0.5296157120869764
13,3,svm,raw_pca11,pyramid,165,0.6173913043478261,0.626795147119895
13,3,knn,raw_pca11,pyramid,165,0.6173913043478261,0.6098046494892259
13,3,rf,raw_pca11,pyramid,165,0.6434782608695652,0.6275987227999612
13,3,mlp,raw_pca11,pyramid,165,0.6434782608695652,0.6562359593448058
13,3,svm,raw_pca11,resample16,176,0.6,0.6264433551198257
13,3,knn,raw_pca11,resample16,176,0.7043478260869566,0.7108576236851499
13,3,rf,raw_pca11,resample16,176,0.6869565217391305,0.6873663865402654
13,3,mlp,raw_pca11,resample16,176,0.7043478260869566,0.7115901615901618
13,3,svm,raw_pca17,global4,68,0.6956521739130435,0.6970764208326786
13,3,knn,raw_pca17,global4,68,0.6521739130434783,0.6646065124788528
13,3,rf,raw_pca17,global4,68,0.6956521739130435,0.7028760863319686
13,3,mlp,raw_pca17,global4,68,0.6608695652173913,0.6527376625077773
13,3,svm,raw_pca17,global5,85,0.6608695652173913,0.6667596510148774
13,3,knn,raw_pca17,global5,85,0.6434782608695652,0.6535333729451377
13,3,rf,raw_pca17,global5,85,0.7391304347826086,0.7433320615067731
13,3,mlp,raw_pca17,global5,85,0.6782608695652174,0.6924529648076501
13,3,svm,raw_pca17,pyramid,255,0.7130434782608696,0.7061652357844967
13,3,knn,raw_pca17,pyramid,255,0.6956521739130435,0.7077561327561327
13,3,rf,raw_pca17,pyramid,255,0.7304347826086957,0.735464243724569
13,3,mlp,raw_pca17,pyramid,255,0.6956521739130435,0.7011884985155078
13,3,svm,raw_pca17,resample16,272,0.7304347826086957,0.7433080249643718
13,3,knn,raw_pca17,resample16,272,0.7478260869565218,0.7595238095238095
13,3,rf,raw_pca17,resample16,272,0.8,0.805198515078546
13,3,mlp,raw_pca17,resample16,272,0.782608695652174,0.7943334737452384
13,3,svm,joint_angle,global4,44,0.7913043478260869,0.790931306899543
13,3,knn,joint_angle,global4,44,0.7391304347826086,0.7396594805263536
13,3,rf,joint_angle,global4,44,0.7739130434782608,0.7747637200848007
13,3,mlp,joint_angle,global4,44,0.7652173913043478,0.7677387635086111
13,3,svm,joint_angle,global5,55,0.8,0.7974108627631975
13,3,knn,joint_angle,global5,55,0.7043478260869566,0.7024378827464127
13,3,rf,joint_angle,global5,55,0.7652173913043478,0.7696321217607599
13,3,mlp,joint_angle,global5,55,0.7130434782608696,0.7016017577055567
13,3,svm,joint_angle,pyramid,165,0.8173913043478261,0.8142372821064434
13,3,knn,joint_angle,pyramid,165,0.6608695652173913,0.6538501189891623
13,3,rf,joint_angle,pyramid,165,0.7739130434782608,0.7720709952200825
13,3,mlp,joint_angle,pyramid,165,0.782608695652174,0.7858677708082132
13,3,svm,joint_angle,resample16,176,0.8956521739130435,0.8984583353004406
13,3,knn,joint_angle,resample16,176,0.8260869565217391,0.8237148275621918
13,3,rf,joint_angle,resample16,176,0.8434782608695652,0.8446921473237262
13,3,mlp,joint_angle,resample16,176,0.8782608695652174,0.8800496300496302
13,3,svm,corrected,global4,68,0.7739130434782608,0.7727167432370181
13,3,knn,corrected,global4,68,0.6434782608695652,0.6384408602150539
13,3,rf,corrected,global4,68,0.7652173913043478,0.7678475935828878
13,3,mlp,corrected,global4,68,0.7043478260869566,0.7082209087468555
13,3,svm,corrected,global5,85,0.782608695652174,0.7803274686023428
13,3,knn,corrected,global5,85,0.6260869565217392,0.6271010035715918
13,3,rf,corrected,global5,85,0.8,0.8017510593597551
13,3,mlp,corrected,global5,85,0.7565217391304347,0.7500016650930622
13,3,svm,corrected,pyramid,255,0.8260869565217391,0.8257836433422457
13,3,knn,corrected,pyramid,255,0.6347826086956522,0.6279699061465386
13,3,rf,corrected,pyramid,255,0.7391304347826086,0.7394923073077897
13,3,mlp,corrected,pyramid,255,0.7130434782608696,0.7086138822330802
13,3,svm,corrected,resample16,272,0.8521739130434782,0.8576518734402225
13,3,knn,corrected,resample16,272,0.782608695652174,0.783374359844948
13,3,rf,corrected,resample16,272,0.8782608695652174,0.8799103106548549
13,3,mlp,corrected,resample16,272,0.8956521739130435,0.8979571479250555
13,3,svm,optimized_action,global4,68,0.7565217391304347,0.7565225329901826
13,3,knn,optimized_action,global4,68,0.6695652173913044,0.6573078769702404
13,3,rf,optimized_action,global4,68,0.7913043478260869,0.7843158600731378
13,3,mlp,optimized_action,global4,68,0.7478260869565218,0.7498200886704004
13,3,svm,optimized_action,global5,85,0.7478260869565218,0.7525330105051468
